order_id,user_id,order_date,order_time,total_amount
O00002552,U008752,08-05-2024,19:57:15,332.16
O00006508,U001120,02-11-2025,09:53:41,332.16
O00007092,U000448,25-04-2025,02:21:50,332.16
O00011064,U002044,31-03-2024,21:03:58,332.16
O00018490,U000159,12-02-2025,02:58:28,332.14
O00014709,U008730,10-04-2024,02:39:19,332.08
O00005492,U004903,29-10-2025,14:18:05,332.04
O00015764,U003674,10-06-2024,01:45:10,332.02
O00001707,U001579,13-08-2025,12:27:37,331.98
O00002647,U008149,07-02-2025,11:38:30,331.98
O00003051,U002757,04-07-2024,11:22:39,331.98
O00003916,U000366,25-10-2025,05:43:04,331.98
O00012617,U002255,06-06-2024,02:23:19,331.98
O00002876,U001438,16-03-2024,21:56:40,331.83
O00008712,U003881,23-08-2024,09:49:52,331.66
O00003301,U001119,14-07-2025,23:04:59,331.63
O00012917,U003258,28-01-2025,01:23:14,331.52
O00003803,U004731,24-11-2024,14:18:02,331.51
O00006111,U002311,01-06-2025,13:29:59,331.27
O00005282,U002638,01-11-2024,02:17:08,331.26
O00012041,U001304,07-07-2025,14:10:36,331.18
O00019184,U004598,26-09-2024,02:22:19,331.12
O00019636,U009780,16-12-2024,11:51:49,331.01
O00010252,U007653,19-08-2024,14:02:29,330.96
O00018380,U006744,09-12-2024,12:11:44,330.93
O00011187,U004324,12-03-2025,06:20:40,330.83
O00018255,U004501,22-09-2025,03:27:12,330.80
O00019874,U001187,29-07-2024,11:14:10,330.72
O00019153,U009168,05-02-2025,21:57:13,330.36
O00017132,U002703,05-04-2025,07:00:44,330.32
O00003917,U005940,08-06-2025,03:49:18,330.22
O00005400,U004475,08-02-2025,12:54:44,330.15
O00012051,U002321,21-07-2025,11:51:08,330.06
O00013481,U009867,16-02-2024,07:01:42,330.06
O00015941,U000975,26-02-2024,06:54:23,330.06
O00013548,U004720,30-04-2024,01:07:58,330.05
O00007503,U000631,29-05-2025,04:29:18,330.02
O00005570,U007675,11-05-2024,09:33:04,329.95
O00000868,U005553,27-06-2024,16:18:01,329.79
O00012984,U006457,14-02-2024,22:01:26,329.78
O00004790,U000465,13-11-2024,22:20:16,329.76
O00017616,U004525,09-11-2024,07:08:25,329.75
O00007083,U006539,11-09-2025,01:21:40,329.73
O00019065,U006541,21-09-2024,16:22:17,329.66
O00002991,U005517,05-01-2025,08:59:21,329.61
O00002314,U009414,28-08-2024,07:08:30,329.46
O00006705,U003782,12-04-2024,22:45:24,329.44
O00016114,U008006,08-08-2025,21:36:39,329.40
O00017481,U002869,10-03-2025,07:07:58,329.39
O00016548,U004668,04-11-2025,12:24:07,329.38
O00010828,U002770,14-02-2025,13:37:06,329.24
O00002090,U002436,25-08-2025,05:25:08,329.22
O00018639,U001679,14-02-2025,00:53:05,329.17
O00000706,U001866,21-02-2024,02:34:17,329.14
O00016609,U004345,16-05-2025,12:03:28,329.14
O00017994,U005443,10-08-2025,11:59:37,329.14
O00018729,U006276,06-10-2024,19:47:54,329.14
O00019789,U002602,09-03-2024,21:13:48,329.10
O00017136,U002115,20-01-2025,06:42:27,329.00
O00011833,U009899,09-06-2025,21:25:56,328.84
O00004400,U009030,08-02-2024,20:32:23,328.80
O00006249,U008392,18-08-2025,13:17:03,328.76
O00015715,U007909,17-10-2024,08:39:55,328.76
O00016461,U006133,10-08-2024,01:55:31,328.70
O00014811,U006574,01-03-2025,05:01:41,328.61
O00017420,U003004,04-08-2024,19:56:13,328.57
O00007182,U007054,18-11-2024,06:05:21,328.56
O00001044,U001216,07-12-2024,04:51:11,328.55
O00015302,U007704,31-08-2025,03:07:14,328.31
O00005562,U009673,13-06-2025,20:59:18,328.29
O00017790,U002105,23-07-2025,01:10:57,328.19
O00016187,U007637,29-12-2024,06:42:09,328.11
O00015732,U007578,20-10-2025,12:18:41,328.04
O00014432,U006028,16-09-2025,17:07:00,328.00
O00000136,U001440,08-04-2025,05:33:39,327.99
O00003971,U005876,07-08-2025,09:19:13,327.99
O00014031,U003395,01-04-2025,11:15:13,327.97
O00002186,U000993,26-02-2024,08:33:38,327.86
O00005297,U005257,06-07-2025,18:34:36,327.86
O00013106,U008696,05-12-2024,07:11:48,327.86
O00006828,U005569,12-02-2025,18:27:38,327.82
O00010575,U003728,27-08-2025,12:39:13,327.79
O00013736,U003442,12-09-2024,21:27:21,327.72
O00003270,U000631,15-06-2025,10:07:46,327.68
O00005044,U008670,29-03-2024,07:00:51,327.68
O00007458,U003078,08-05-2025,09:31:24,327.68
O00015705,U004424,29-04-2024,18:25:26,327.68
O00017010,U008004,27-10-2024,02:52:49,327.68
O00009528,U009655,03-10-2025,04:00:33,327.61
O00007511,U000795,03-02-2025,14:10:01,327.22
O00000917,U000036,27-02-2025,14:31:47,327.19
O00007599,U008511,02-07-2024,08:51:58,327.15
O00018208,U004695,01-04-2024,16:50:51,327.15
O00015410,U001561,25-02-2025,03:45:54,327.12
O00014233,U002885,17-10-2025,16:34:05,327.03
O00009800,U006015,04-10-2024,05:40:30,326.97
O00000792,U001228,10-01-2025,07:15:02,326.90
O00006512,U007558,19-05-2025,06:51:52,326.90
O00000487,U003145,07-11-2024,07:18:42,326.89
O00015521,U007587,08-08-2025,18:35:02,326.86
O00015703,U002049,19-11-2024,21:20:21,326.80
O00008962,U004790,22-04-2024,16:50:42,326.78
O00019484,U009903,31-03-2024,23:57:32,326.75
O00011319,U003458,05-03-2025,00:44:36,326.57
O00017750,U004901,18-01-2025,05:57:13,326.55
O00005652,U003340,10-10-2025,22:06:37,326.49
O00007359,U005808,10-07-2024,17:56:52,326.46
O00018111,U003664,30-12-2024,23:20:50,326.40
O00006400,U006672,05-01-2024,15:32:55,326.38
O00008498,U009336,04-03-2024,15:58:32,326.38
O00014735,U007534,05-10-2025,08:27:41,326.27
O00001142,U006656,14-03-2025,08:44:13,326.16
O00010264,U003984,09-01-2025,21:17:54,326.16
O00010417,U004840,14-03-2024,16:02:23,326.15
O00015658,U006222,24-07-2025,10:13:40,326.09
O00003855,U009682,25-05-2024,17:31:33,326.01
O00008228,U005105,04-07-2024,07:11:53,326.01
O00011473,U008596,26-06-2024,00:15:17,326.01
O00015955,U009792,07-05-2025,06:32:49,326.01
O00018476,U008534,24-09-2025,06:46:12,326.01
O00003776,U006830,13-08-2025,20:37:34,326.00
O00011283,U001242,08-08-2024,20:43:12,325.91
O00019694,U002315,05-01-2025,19:30:10,325.90
O00010541,U009630,02-03-2024,09:23:10,325.82
O00010780,U007885,19-10-2025,02:46:18,325.81
O00014577,U002391,11-09-2024,11:58:23,325.74
O00015890,U006439,04-10-2025,11:20:19,325.61
O00001842,U001451,02-01-2024,06:02:27,325.32
O00017058,U003074,10-03-2025,20:00:38,325.10
O00015881,U007953,29-07-2025,18:21:32,324.98
O00016225,U008655,29-01-2024,03:08:59,324.97
O00005637,U000090,01-06-2024,08:00:36,324.95
O00011557,U002685,11-05-2025,20:59:12,324.95
O00000550,U000890,31-05-2024,20:13:31,324.82
O00019005,U009708,12-08-2024,08:12:15,324.72
O00000151,U006960,27-01-2025,10:09:37,324.71
O00007684,U009871,10-04-2024,10:25:30,324.66
O00010732,U001022,10-04-2024,11:29:29,324.65
O00015308,U003572,31-03-2024,11:46:18,324.64
O00016260,U005509,03-05-2025,16:33:04,324.60
O00010916,U000458,13-03-2024,13:59:37,324.57
O00003707,U000594,10-01-2025,14:52:10,324.31
O00000797,U009678,28-02-2025,06:19:59,324.30
O00002268,U003960,24-08-2025,18:53:14,324.27
O00001541,U002960,08-12-2024,23:58:58,324.15
O00001179,U001102,23-11-2024,01:38:20,323.94
O00019211,U008354,27-10-2024,23:24:34,323.92
O00003730,U009659,30-06-2024,07:15:50,323.73
O00004366,U007368,18-12-2024,23:09:58,323.61
O00011685,U000081,24-07-2024,19:57:21,323.55
O00014059,U001973,26-10-2025,05:42:31,323.41
O00008800,U009336,10-06-2024,12:37:20,323.25
O00001332,U000073,23-09-2025,02:59:51,323.24
O00018774,U002032,26-06-2024,16:23:39,323.23
O00000386,U001294,02-05-2024,23:16:05,323.14
O00010961,U009094,29-05-2024,03:47:44,323.14
O00015553,U000127,22-09-2025,13:03:00,323.14
O00003976,U002428,07-01-2025,06:46:19,323.06
O00009154,U003855,05-06-2025,02:36:47,323.01
O00012109,U001784,03-04-2025,04:34:14,323.01
O00005388,U004358,03-09-2025,09:18:22,322.88
O00003906,U004206,06-05-2024,20:41:03,322.85
O00001010,U006313,07-05-2024,22:36:52,322.77
O00016917,U009372,19-02-2025,04:32:10,322.77
O00019864,U003902,16-09-2025,15:58:36,322.77
O00001189,U002455,31-05-2024,13:26:07,322.70
O00009798,U005615,19-07-2025,01:28:42,322.66
O00006931,U006606,04-06-2024,12:28:43,322.58
O00009663,U001646,02-12-2024,03:36:30,322.58
O00000973,U004530,05-05-2024,09:54:18,322.38
O00016186,U009337,29-09-2024,16:40:14,322.32
O00016320,U008786,20-11-2024,03:53:04,322.32
O00000733,U002635,23-12-2024,20:29:11,322.30
O00016891,U001189,29-05-2024,22:41:20,322.17
O00017610,U009232,09-01-2024,08:26:20,322.17
O00006071,U003792,25-03-2024,08:26:06,322.12
O00017897,U006265,15-01-2024,06:28:56,322.10
O00003904,U007650,21-06-2024,18:53:44,322.08
O00002156,U003485,30-03-2025,09:25:11,321.95
O00007275,U000107,04-01-2024,05:49:21,321.94
O00010480,U004292,31-12-2024,10:48:32,321.93
O00013005,U004059,11-08-2025,22:48:42,321.92
O00000127,U007738,20-07-2024,12:02:33,321.85
O00014228,U006514,19-05-2024,09:03:12,321.58
O00003247,U007019,19-03-2025,06:29:33,321.48
O00019265,U008337,06-04-2024,23:54:25,321.48
O00005824,U000217,19-05-2024,13:56:39,321.20
O00012374,U001774,12-05-2025,22:42:36,321.00
O00011077,U009162,20-08-2025,13:05:12,320.95
O00011795,U005177,26-10-2024,19:49:10,320.95
O00010737,U007056,27-07-2024,23:17:52,320.90
O00011074,U009192,16-10-2025,18:25:14,320.77
O00015022,U008943,12-04-2024,16:13:40,320.73
O00016820,U001719,29-06-2025,08:51:03,320.67
O00007987,U007761,11-03-2024,12:28:27,320.65
O00017491,U006921,11-03-2024,03:57:13,320.65
O00019064,U006176,07-10-2025,10:08:09,320.50
O00015014,U007246,13-09-2025,13:22:42,320.46
O00014287,U008613,09-02-2025,22:02:26,320.43
O00017283,U002232,22-05-2024,12:56:05,320.41
O00018519,U003359,19-02-2025,18:49:14,320.41
O00006491,U000605,24-04-2025,01:42:25,320.40
O00001939,U006519,07-09-2024,01:37:58,320.23
O00007675,U008709,02-04-2025,13:11:59,320.20
O00002824,U006185,30-11-2024,18:56:38,320.13
O00013135,U002980,11-04-2024,21:54:06,320.13
O00000250,U004102,11-07-2025,05:17:39,320.01
O00001467,U005779,18-09-2025,23:46:16,320.01
O00004955,U008571,06-06-2024,04:28:19,319.99
O00009221,U005800,02-06-2025,07:36:42,319.97
O00008657,U002371,07-10-2024,23:37:50,319.76
O00015108,U002859,17-08-2024,19:25:19,319.76
O00007658,U006854,02-04-2025,18:25:05,319.75
O00004037,U007402,06-07-2025,10:11:45,319.56
O00018719,U002065,07-04-2025,23:23:26,319.50
O00005384,U000289,12-08-2024,11:39:55,319.47
O00011475,U007991,25-02-2025,15:07:56,319.47
O00015270,U008137,13-08-2024,11:02:26,319.47
O00003481,U004989,02-02-2025,00:24:46,319.44
O00005411,U006075,11-04-2025,20:58:30,319.44
O00005742,U005268,20-08-2024,05:31:40,319.25
O00002613,U007497,18-12-2024,16:43:49,319.15
O00009567,U007095,02-12-2024,07:45:35,319.15
O00019634,U003502,04-12-2024,05:50:40,319.15
O00014417,U003793,29-08-2024,09:26:05,319.11
O00017524,U003555,02-02-2024,07:52:53,318.95
O00012595,U006018,23-06-2024,02:25:06,318.86
O00001616,U009459,10-03-2024,18:35:06,318.64
O00004758,U008409,03-03-2024,03:42:53,318.64
O00008411,U006085,08-12-2024,19:37:42,318.64
O00002412,U006575,24-10-2024,09:17:05,318.63
O00006065,U007831,13-10-2024,15:44:34,318.63
O00009598,U009587,31-03-2025,14:57:44,318.63
O00013415,U007039,09-06-2025,17:47:17,318.60
O00012062,U003007,11-10-2024,09:18:13,318.58
O00004852,U002417,28-12-2024,08:58:06,318.54
O00001505,U005353,28-06-2025,22:41:04,318.51
O00005634,U009738,09-05-2024,03:37:43,318.51
O00008014,U007713,02-09-2024,22:48:09,318.51
O00012891,U008471,14-07-2024,09:32:45,318.51
O00001945,U001334,23-09-2025,22:46:33,318.28
O00007478,U002958,16-05-2025,11:26:47,318.28
O00008338,U006497,05-07-2025,12:32:41,318.28
O00015492,U005713,24-06-2024,04:28:15,318.25
O00004562,U002985,17-08-2024,19:19:39,318.23
O00005689,U005960,27-08-2025,06:28:49,318.23
O00013472,U000955,17-08-2025,14:52:33,318.23
O00016025,U008388,22-09-2025,00:40:23,318.23
O00014875,U006318,23-01-2024,10:22:26,318.20
O00004961,U005155,04-06-2024,04:15:46,318.14
O00010667,U005060,14-04-2025,21:25:05,318.01
O00006344,U008669,06-09-2025,22:30:39,317.84
O00004800,U003316,20-09-2025,03:47:59,317.82
O00009727,U007449,18-06-2024,19:48:56,317.71
O00012688,U009271,09-02-2025,15:37:05,317.61
O00015016,U007838,16-08-2024,17:11:11,317.50
O00007414,U003008,20-03-2024,04:41:39,317.38
O00007653,U004045,01-08-2025,09:35:04,317.34
O00019853,U008644,14-12-2024,14:10:38,317.34
O00018280,U004511,12-03-2025,10:06:45,317.30
O00007022,U006637,17-10-2025,09:02:50,317.27
O00012546,U003391,01-02-2025,12:12:39,317.25
O00011972,U007822,02-10-2024,12:44:09,317.21
O00014208,U000369,18-01-2024,00:15:53,317.15
O00002829,U005659,30-07-2025,10:46:39,317.10
O00014396,U009856,11-07-2024,02:23:15,316.85
O00018231,U008057,11-04-2025,11:24:16,316.82
O00013027,U005032,01-07-2025,10:20:48,316.62
O00011891,U002090,15-08-2025,03:20:35,316.57
O00013115,U007982,17-07-2024,04:09:43,316.56
O00007840,U006165,03-08-2025,22:33:42,316.52
O00007343,U008588,14-10-2025,18:38:06,316.47
O00014920,U009857,24-07-2025,04:54:44,316.44
O00000642,U008724,27-04-2025,20:47:56,316.38
O00018496,U004626,08-07-2024,22:58:16,316.19
O00008462,U002482,07-07-2025,05:17:26,316.15
O00007711,U006950,24-09-2024,07:49:00,316.12
O00007306,U003213,19-08-2024,13:06:29,316.11
O00009636,U008927,07-11-2025,04:09:57,316.08
O00013024,U007855,24-04-2025,05:17:08,316.08
O00012746,U002748,20-04-2025,00:02:24,316.06
O00011947,U009235,31-03-2025,21:04:02,316.05
O00006697,U001798,19-11-2024,11:08:38,316.00
O00010592,U006087,12-03-2025,07:19:14,315.95
O00010134,U003862,20-02-2025,13:47:03,315.86
O00012338,U007171,10-01-2024,02:10:53,315.85
O00007932,U000524,28-10-2025,23:21:35,315.81
O00019290,U000458,21-11-2024,13:11:37,315.81
O00017088,U005793,28-03-2024,16:57:58,315.78
O00012022,U001686,15-02-2024,01:53:56,315.73
O00014975,U007073,31-08-2024,05:42:29,315.64
O00011334,U005076,07-01-2024,15:18:56,315.61
O00003659,U006315,18-05-2025,08:35:59,315.58
O00017963,U002209,16-02-2024,11:40:24,315.58
O00013805,U000411,15-03-2024,03:47:14,315.57
O00004109,U005308,18-06-2024,07:04:56,315.54
O00011288,U008743,27-08-2025,04:10:39,315.45
O00001571,U000260,24-04-2024,18:02:07,315.42
O00018648,U001492,16-07-2024,04:11:45,315.34
O00009648,U003831,24-04-2025,17:38:24,315.23
O00012578,U004509,12-08-2025,04:46:02,315.22
O00016600,U000157,20-04-2024,09:41:41,315.19
O00016007,U004375,22-01-2024,21:43:59,315.07
O00005347,U007562,04-02-2025,13:09:15,315.02
O00005743,U002012,25-06-2025,09:00:37,315.02
O00007544,U007194,30-04-2025,20:58:54,315.02
O00007657,U003294,09-07-2025,13:10:47,314.99
O00000440,U005805,10-12-2024,17:26:13,314.97
O00004102,U006629,30-05-2025,09:14:58,314.95
O00006211,U008582,12-01-2025,22:30:02,314.95
O00011395,U003505,17-02-2025,00:51:35,314.95
O00007502,U001388,30-05-2024,23:04:29,314.80
O00013065,U001530,08-07-2024,15:04:29,314.74
O00017594,U006687,26-05-2024,19:09:15,314.64
O00019422,U004918,22-10-2024,03:08:58,314.64
O00012351,U008189,31-07-2025,22:22:19,314.62
O00001342,U002843,06-05-2025,07:23:45,314.58
O00015976,U006833,02-06-2024,12:19:35,314.58
O00003165,U003889,15-03-2025,05:28:36,314.54
O00006503,U003395,03-11-2024,18:28:22,314.51
O00012004,U002028,26-05-2025,17:12:12,314.46
O00017274,U006048,23-12-2024,18:42:11,314.27
O00002975,U009896,23-08-2025,19:50:25,314.22
O00018138,U002977,30-08-2025,11:06:25,314.22
O00007452,U009176,06-01-2024,02:42:32,314.14
O00002016,U000713,13-06-2024,14:07:47,314.10
O00005007,U003284,21-01-2025,05:19:06,314.04
O00005526,U001236,06-05-2024,05:01:06,313.99
O00005303,U001303,11-02-2024,22:44:31,313.96
O00003244,U006513,09-08-2024,11:46:21,313.89
O00004196,U008712,19-02-2024,17:04:26,313.89
O00005343,U007372,26-04-2025,03:42:55,313.89
O00007328,U006572,23-08-2025,04:08:57,313.89
O00019985,U000489,01-02-2025,11:14:41,313.89
O00012647,U006138,07-07-2024,12:34:35,313.84
O00011877,U008722,29-06-2025,18:31:08,313.83
O00016304,U008214,26-05-2025,21:22:00,313.83
O00015197,U002867,12-04-2024,15:27:13,313.75
O00003804,U001740,31-05-2024,04:46:42,313.72
O00019633,U009871,29-08-2024,23:49:13,313.66
O00000313,U001204,04-07-2024,06:55:06,313.65
O00016616,U000203,03-02-2025,21:12:04,313.64
O00009577,U006781,15-06-2025,16:42:07,313.56
O00001196,U002238,13-01-2024,04:05:00,313.53
O00001524,U004936,27-11-2024,07:54:06,313.41
O00011241,U003122,22-02-2024,11:27:37,313.38
O00001859,U002131,07-12-2024,19:42:02,313.17
O00012429,U002987,22-10-2024,06:20:54,313.12
O00003053,U008898,22-11-2024,06:10:06,313.10
O00016842,U001582,29-05-2025,18:22:30,313.09
O00001057,U003550,30-08-2025,18:51:19,313.02
O00003537,U003270,11-12-2024,11:33:10,312.87
O00019598,U001432,09-11-2024,15:52:06,312.86
O00001126,U004908,08-05-2025,14:14:00,312.79
O00008679,U001847,05-10-2025,11:40:03,312.76
O00000101,U009367,02-08-2024,03:02:38,312.65
O00007166,U002481,28-12-2024,01:27:35,312.63
O00006120,U008328,17-10-2025,00:41:22,312.62
O00009199,U008697,07-08-2024,14:51:05,312.62
O00010994,U007293,10-11-2024,10:24:04,312.62
O00012775,U008347,13-03-2025,01:48:44,312.58
O00019496,U005162,02-09-2025,00:48:08,312.58
O00010739,U007145,07-03-2024,11:08:30,312.52
O00018746,U008763,03-01-2024,01:32:30,312.52
O00019370,U004631,07-06-2024,17:18:42,312.52
O00004778,U002961,30-07-2025,18:01:57,312.49
O00001344,U004123,30-03-2024,14:03:35,312.40
O00019416,U006237,22-05-2025,16:35:13,312.28
O00002440,U000621,23-06-2024,04:52:46,312.27
O00017530,U008159,31-05-2025,10:47:01,312.12
O00004044,U003464,11-11-2024,14:44:18,312.02
O00002912,U000854,11-01-2024,01:36:25,311.96
O00004036,U007493,30-01-2025,12:03:53,311.96
O00010679,U001363,29-09-2025,18:30:23,311.96
O00003200,U005408,26-07-2024,08:52:41,311.83
O00006563,U002294,10-03-2025,17:09:14,311.60
O00014129,U009725,11-03-2025,08:13:50,311.52
O00017592,U002997,25-11-2024,11:43:50,311.52
O00010384,U003576,07-06-2024,23:55:40,311.49
O00018488,U006827,28-04-2025,14:45:05,311.41
O00009804,U001050,10-06-2025,21:12:03,311.40
O00010255,U006064,11-07-2024,05:49:35,311.35
O00009194,U006602,05-03-2025,12:48:00,311.33
O00003884,U007777,05-02-2025,02:34:11,311.32
O00000810,U000536,26-04-2024,19:10:47,311.21
O00015403,U002269,30-01-2025,05:04:03,311.12
O00018843,U007969,10-10-2024,02:38:52,311.12
O00005582,U004277,26-08-2024,14:53:17,311.11
O00017054,U004377,23-01-2024,22:31:16,311.11
O00007249,U003607,30-09-2024,01:37:46,311.07
O00007813,U002944,27-12-2024,15:24:01,311.05
O00018278,U005155,07-11-2025,09:34:25,311.01
O00018542,U000998,05-09-2025,18:59:41,311.01
O00018749,U002842,04-09-2024,02:01:11,311.01
O00016180,U006454,10-01-2024,21:18:25,310.80
O00005510,U004596,30-06-2024,16:37:40,310.65
O00008493,U005206,24-03-2024,17:03:31,310.52
O00012922,U007717,25-04-2025,09:10:15,310.40
O00009255,U000638,07-10-2025,03:11:16,310.33
O00002869,U006527,19-11-2024,07:01:32,310.13
O00010145,U002434,17-07-2024,09:22:53,310.09
O00015297,U003973,14-08-2025,19:15:33,310.08
O00009730,U008181,06-01-2025,00:07:55,310.05
O00012599,U004323,29-05-2025,09:51:07,309.95
O00008497,U003790,12-07-2025,09:00:44,309.92
O00002521,U005602,19-06-2024,07:15:29,309.73
O00018332,U001988,28-03-2025,19:49:26,309.63
O00002336,U007418,03-05-2025,08:45:41,309.57
O00011440,U006369,07-01-2025,12:56:32,309.41
O00015255,U007435,15-05-2024,13:24:08,309.36
O00005052,U000204,10-05-2025,09:30:01,309.34
O00013299,U002686,23-11-2024,15:38:37,309.34
O00000624,U003404,16-08-2024,08:12:40,309.24
O00017693,U004454,02-07-2025,07:36:51,309.17
O00018772,U001419,10-05-2025,07:27:44,309.12
O00010841,U007892,22-09-2025,01:41:22,309.11
O00014448,U009942,14-01-2025,13:37:54,309.08
O00011133,U005142,08-01-2024,00:09:39,308.97
O00006768,U005914,06-11-2025,08:51:48,308.92
O00001778,U005699,22-09-2024,07:14:54,308.88
O00008370,U002719,29-08-2025,19:17:42,308.65
O00001960,U001529,03-09-2025,04:38:07,308.56
O00016988,U007499,16-10-2025,18:31:09,308.53
O00010586,U000216,23-03-2024,00:51:24,308.42
O00000579,U002556,31-10-2025,07:36:35,308.41
O00005741,U002181,10-02-2025,20:09:26,308.36
O00016765,U006579,09-09-2024,17:14:42,308.25
O00001358,U008533,26-07-2025,10:46:55,308.14
O00004045,U000056,02-04-2024,22:23:56,307.97
O00015469,U009318,18-09-2024,22:00:42,307.90
O00004178,U008239,21-03-2024,08:12:01,307.85
O00004207,U000101,08-03-2025,07:28:32,307.82
O00017847,U001221,15-11-2024,14:02:26,307.81
O00011424,U004863,17-11-2024,19:46:25,307.79
O00001836,U008219,14-06-2024,00:14:03,307.59
O00005839,U001968,30-03-2024,09:12:17,307.54
O00007590,U001187,06-11-2024,17:14:59,307.54
O00015335,U005518,27-06-2024,12:39:56,307.54
O00015731,U002568,09-02-2024,15:05:35,307.54
O00011747,U003883,09-04-2025,05:06:11,307.53
O00011121,U002715,04-02-2024,17:05:58,307.44
O00008060,U008378,01-09-2024,00:20:31,307.42
O00011093,U002803,08-06-2024,21:40:47,307.36
O00009158,U008850,01-06-2024,22:26:05,307.35
O00003703,U008562,26-12-2024,04:09:05,307.27
O00007173,U003605,06-08-2024,02:59:05,307.27
O00009303,U003284,17-08-2025,06:22:35,307.27
O00012120,U004232,21-02-2024,03:50:41,307.27
O00016017,U004245,14-01-2024,17:39:29,307.27
O00018017,U003852,14-03-2025,05:25:42,307.22
O00000466,U001181,16-06-2025,06:30:28,307.18
O00011720,U004136,06-02-2025,10:10:12,307.06
O00010558,U002021,01-12-2024,14:14:03,307.04
O00001020,U009694,23-01-2024,18:10:17,306.95
O00005717,U007991,09-08-2024,12:18:42,306.88
O00007371,U008035,03-08-2024,07:59:46,306.78
O00000656,U002931,26-08-2025,13:37:31,306.66
O00007611,U003120,21-02-2025,04:23:11,306.58
O00001492,U009777,14-02-2025,11:56:10,306.55
O00019571,U005554,05-05-2024,00:30:12,306.44
O00004048,U009353,07-03-2024,22:45:28,306.43
O00007767,U004463,16-08-2025,15:00:40,306.39
O00012522,U008524,11-10-2024,08:38:38,306.12
O00017901,U006795,13-01-2025,00:11:24,306.10
O00001122,U006590,08-02-2024,05:22:38,305.99
O00010634,U003801,13-09-2025,15:08:32,305.96
O00013285,U001714,19-07-2024,10:16:46,305.86
O00016432,U006641,15-09-2025,11:06:13,305.77
O00009537,U000698,16-10-2025,22:40:49,305.73
O00003065,U007787,06-10-2025,14:40:17,305.47
O00008576,U006075,17-05-2025,23:52:22,305.45
O00003338,U007130,20-08-2025,02:54:01,305.42
O00006415,U001518,27-04-2025,09:22:59,305.42
O00010383,U001130,06-06-2024,12:29:18,305.42
O00009732,U000676,23-12-2024,21:02:47,305.38
O00014833,U003957,16-05-2024,05:28:15,305.31
O00001270,U009780,06-08-2025,08:48:57,305.26
O00019278,U008297,18-10-2024,11:24:35,305.16
O00000523,U000754,24-05-2025,16:40:44,305.12
O00003800,U008263,20-06-2025,14:55:45,305.00
O00004774,U001229,02-01-2025,04:36:22,305.00
O00012585,U007376,02-04-2024,13:01:03,305.00
O00013089,U004821,09-05-2025,02:21:09,305.00
O00016514,U001077,27-02-2025,07:20:04,305.00
O00005490,U005635,02-02-2024,07:54:19,304.87
O00014349,U008134,23-10-2024,10:05:26,304.87
O00008368,U009298,18-03-2024,13:56:21,304.83
O00013295,U000888,02-08-2024,02:54:51,304.79
O00002254,U007928,28-04-2025,15:23:50,304.76
O00010342,U009292,25-10-2024,00:36:39,304.74
O00001445,U001762,11-10-2025,12:55:35,304.73
O00007011,U004281,15-06-2024,09:48:07,304.72
O00007820,U001383,08-08-2024,16:32:20,304.71
O00016876,U007368,08-05-2025,03:26:14,304.66
O00003531,U008610,30-03-2024,00:56:08,304.56
O00012150,U002559,16-05-2025,11:26:09,304.42
O00004310,U007554,25-06-2025,18:51:05,304.33
O00008406,U004130,31-12-2024,01:11:35,304.33
O00012251,U006985,17-10-2025,22:30:52,304.30
O00014204,U005982,08-03-2025,17:20:30,304.12
O00001493,U002267,17-07-2024,14:39:57,304.09
O00000809,U004891,10-04-2024,08:40:56,304.08
O00011651,U005652,21-05-2025,18:50:42,304.08
O00017071,U005276,26-10-2024,18:11:44,304.04
O00019826,U001224,28-08-2025,00:00:59,304.01
O00001723,U000019,04-08-2025,10:06:23,303.73
O00003573,U006966,02-03-2024,05:24:36,303.68
O00003553,U004691,21-07-2024,05:47:34,303.31
O00011011,U006319,06-03-2024,07:15:58,303.21
O00003901,U003282,12-03-2024,14:56:54,303.15
O00012420,U009876,21-10-2024,13:12:31,303.15
O00017800,U001410,19-04-2024,02:06:06,303.15
O00004801,U004855,24-12-2024,07:11:17,303.00
O00009369,U008573,25-05-2025,00:01:42,302.87
O00018198,U006921,02-07-2025,20:29:57,302.87
O00017639,U007762,20-05-2025,02:48:59,302.82
O00016679,U005044,17-02-2024,22:23:48,302.77
O00003831,U008181,07-05-2025,13:45:53,302.71
O00000514,U007574,16-01-2025,07:34:47,302.68
O00003228,U002545,12-08-2024,05:39:16,302.45
O00001658,U002128,03-10-2025,10:36:02,302.37
O00016739,U005502,12-11-2024,07:41:45,302.37
O00006378,U009691,28-05-2024,10:55:12,302.35
O00006482,U008125,13-02-2025,20:50:18,302.31
O00017532,U005397,08-10-2024,03:28:42,302.22
O00002968,U008434,29-03-2024,10:58:18,302.09
O00006881,U002977,09-06-2025,16:37:49,302.07
O00014918,U000094,06-04-2024,17:40:34,302.06
O00012440,U002484,14-11-2025,17:38:33,302.05
O00013880,U004237,22-05-2025,12:01:35,302.04
O00008009,U003242,09-01-2025,21:52:36,302.01
O00017519,U006260,26-10-2025,14:17:41,302.01
O00004595,U008806,30-11-2024,21:37:29,301.98
O00005489,U000255,21-06-2025,10:43:10,301.93
O00005020,U004299,04-05-2025,14:24:23,301.89
O00014255,U008435,25-10-2025,07:32:56,301.85
O00019991,U002900,12-09-2024,10:14:57,301.84
