review_id,order_id,product_id,user_id,rating,review_text,review_date,review_time
R00015004,O00006910,P001043,U001924,2.00,Fast shipping and good packaging.,05-01-2025,20:03:26
R00021848,O00010090,P000836,U004757,5.00,Fast shipping and good packaging.,30-10-2024,18:05:26
R00028916,O00013302,P000608,U004821,5.00,Works perfectly!,10-06-2024,06:55:58
R00038573,O00017679,P000074,U002272,5.00,"Not as expected, quality is poor.",26-05-2025,23:33:05
R00005988,O00002710,P001967,U003810,4.00,Customer service was helpful.,07-06-2024,22:51:19
R00008647,O00003960,P000822,U008022,3.00,Customer service was helpful.,10-07-2024,13:29:54
R00011533,O00005308,P001007,U001296,3.00,Customer service was helpful.,09-07-2025,08:54:44
R00022846,O00010547,P001020,U006277,4.00,Highly recommend this brand.,11-08-2025,21:06:37
R00042564,O00019553,P000322,U005039,3.00,Value for money.,16-09-2024,20:35:19
R00034265,O00015728,P000854,U002871,3.00,"Not as expected, quality is poor.",08-07-2024,03:15:12
R00009134,O00004187,P000697,U006050,5.00,"Not as expected, quality is poor.",02-12-2024,01:22:03
R00012851,O00005905,P000781,U002138,4.00,"Not as expected, quality is poor.",24-07-2025,07:11:03
R00008809,O00004030,P001912,U003042,5.00,Works perfectly!,22-11-2024,20:39:19
R00033729,O00015492,P001157,U005713,2.00,Value for money.,24-05-2025,12:53:47
R00031946,O00014674,P001781,U001294,4.00,Customer service was helpful.,02-09-2025,11:14:38
R00007401,O00003366,P001541,U001083,3.00,Value for money.,17-09-2024,02:31:13
R00007978,O00003651,P000905,U004105,3.00,Highly recommend this brand.,21-01-2024,18:47:40
R00035587,O00016341,P001331,U009763,3.00,"Excellent product, will buy again.",09-11-2025,15:21:09
R00015300,O00007049,P001134,U005955,3.00,Customer service was helpful.,04-07-2025,23:37:06
R00040595,O00018612,P000061,U004518,4.00,Customer service was helpful.,17-06-2025,11:23:14
R00025233,O00011648,P000136,U007286,3.00,Fast shipping and good packaging.,24-11-2024,20:00:24
R00032198,O00014788,P000536,U003715,4.00,"Excellent product, will buy again.",17-08-2024,18:56:18
R00011017,O00005069,P000762,U008827,3.00,Color was different from images.,30-03-2025,04:49:29
R00020800,O00009614,P001503,U005187,2.00,Highly recommend this brand.,19-03-2024,07:49:17
R00033841,O00015541,P000789,U001044,2.00,Color was different from images.,09-09-2024,20:52:40
R00006066,O00002743,P000794,U004029,3.00,Item arrived damaged.,13-03-2024,01:36:00
R00010002,O00004589,P001586,U002262,3.00,Value for money.,09-07-2025,09:07:22
R00001037,O00000465,P000070,U001679,3.00,"Excellent product, will buy again.",09-05-2025,21:58:01
R00041292,O00018945,P001733,U005780,5.00,"Not as expected, quality is poor.",08-01-2024,13:26:32
R00019382,O00008964,P001505,U002133,4.00,"Not as expected, quality is poor.",10-08-2025,08:41:12
R00042065,O00019308,P001217,U000708,4.00,Highly recommend this brand.,24-03-2025,20:40:00
R00018024,O00008334,P001406,U004210,4.00,Fast shipping and good packaging.,10-02-2024,18:25:29
R00005156,O00002346,P001188,U009970,5.00,"Not as expected, quality is poor.",30-01-2025,02:38:08
R00041058,O00018825,P000992,U000354,2.00,"Excellent product, will buy again.",20-06-2024,06:49:28
R00036589,O00016793,P000656,U005935,4.00,"Not as expected, quality is poor.",12-03-2025,06:35:17
R00020297,O00009380,P001376,U004555,2.00,"Excellent product, will buy again.",06-08-2024,18:58:50
R00031451,O00014444,P000959,U006810,5.00,Customer service was helpful.,07-05-2024,06:13:29
R00031775,O00014589,P001603,U006464,4.00,"Not as expected, quality is poor.",12-03-2025,09:18:23
R00001773,O00000808,P001270,U009564,5.00,"Excellent product, will buy again.",08-07-2024,00:19:32
R00001433,O00000643,P001822,U005384,3.00,Item arrived damaged.,20-08-2025,18:29:08
R00036081,O00016570,P001731,U005324,4.00,Color was different from images.,03-01-2024,13:36:36
R00032544,O00014941,P001771,U009850,1.00,"Excellent product, will buy again.",03-04-2024,22:28:52
R00032833,O00015070,P001184,U009753,4.00,"Excellent product, will buy again.",04-07-2025,10:11:26
R00042574,O00019558,P001829,U001968,3.00,Works perfectly!,02-07-2024,12:36:54
R00003175,O00001439,P001310,U009885,5.00,Value for money.,02-06-2024,14:35:51
R00010098,O00004639,P000988,U009709,2.00,"Excellent product, will buy again.",21-09-2024,09:43:46
R00024669,O00011380,P001672,U001144,3.00,Item arrived damaged.,04-09-2024,21:56:31
R00028361,O00013043,P001752,U005872,2.00,Customer service was helpful.,30-06-2025,20:55:19
R00015276,O00007039,P000254,U006690,3.00,Works perfectly!,24-08-2024,07:00:33
R00042986,O00019763,P001723,U006368,4.00,Color was different from images.,30-08-2025,00:43:57
R00002308,O00001064,P000512,U000291,3.00,Color was different from images.,25-02-2025,11:09:26
R00025284,O00011666,P001351,U005170,5.00,Decent product for the price.,05-11-2024,09:23:11
R00028905,O00013296,P000310,U006325,2.00,Color was different from images.,23-06-2024,07:15:52
R00020733,O00009585,P001036,U009857,3.00,Works perfectly!,17-06-2025,18:40:35
R00034416,O00015801,P000428,U002490,2.00,"Not as expected, quality is poor.",19-10-2024,14:44:40
R00006265,O00002833,P001098,U003228,5.00,"Excellent product, will buy again.",04-04-2025,02:00:58
R00020393,O00009423,P001222,U003516,4.00,Fast shipping and good packaging.,16-09-2025,07:41:13
R00027308,O00012558,P001178,U008519,3.00,Decent product for the price.,03-03-2025,10:09:41
R00013397,O00006165,P001089,U005160,4.00,Customer service was helpful.,08-11-2025,21:59:20
R00002328,O00001072,P001063,U006038,4.00,Works perfectly!,06-06-2024,10:17:23
R00005319,O00002420,P001923,U001344,4.00,Fast shipping and good packaging.,09-11-2024,04:33:26
R00028616,O00013167,P001269,U009803,3.00,Highly recommend this brand.,22-08-2025,04:16:33
R00041158,O00018876,P001256,U007782,3.00,Value for money.,21-04-2025,07:34:07
R00035158,O00016151,P001363,U004606,4.00,Value for money.,09-01-2024,21:25:23
R00020471,O00009461,P000588,U005209,4.00,Highly recommend this brand.,01-08-2025,04:36:08
R00021067,O00009732,P001757,U000676,5.00,Decent product for the price.,11-09-2024,09:32:11
R00008461,O00003870,P001837,U004662,2.00,Fast shipping and good packaging.,18-07-2025,12:46:24
R00012255,O00005634,P001580,U009738,4.00,Customer service was helpful.,12-06-2025,03:25:58
R00011629,O00005357,P001186,U005872,1.00,Value for money.,11-11-2024,16:29:21
R00041771,O00019165,P001460,U006645,1.00,Customer service was helpful.,05-06-2025,23:11:29
R00009720,O00004471,P000819,U006911,2.00,"Excellent product, will buy again.",17-04-2025,00:10:13
R00001487,O00000671,P001370,U001455,3.00,Value for money.,21-06-2024,06:28:24
R00006125,O00002772,P001216,U008978,3.00,Works perfectly!,05-04-2024,15:10:32
R00039760,O00018237,P000292,U003646,4.00,Fast shipping and good packaging.,14-08-2025,22:09:09
R00021039,O00009718,P000458,U005276,4.00,Value for money.,05-05-2024,19:41:57
R00034223,O00015708,P001837,U003047,4.00,Item arrived damaged.,22-05-2024,15:43:28
R00008700,O00003982,P000448,U004251,2.00,Item arrived damaged.,17-01-2024,19:02:49
R00014488,O00006675,P000453,U003175,4.00,Decent product for the price.,08-07-2024,06:26:19
R00035046,O00016095,P000905,U007827,4.00,Decent product for the price.,06-09-2025,02:06:09
R00008763,O00004013,P000403,U008786,3.00,Decent product for the price.,23-10-2024,19:47:20
R00036599,O00016796,P001644,U000929,2.00,"Excellent product, will buy again.",08-04-2024,21:47:01
R00029467,O00013545,P001237,U001956,4.00,Highly recommend this brand.,07-05-2024,12:50:41
R00006748,O00003056,P000529,U009199,4.00,Color was different from images.,13-11-2024,17:05:01
R00006303,O00002853,P001661,U000327,2.00,Customer service was helpful.,21-07-2025,17:51:16
R00025553,O00011787,P001949,U000023,2.00,Color was different from images.,15-03-2025,10:40:28
R00022947,O00010588,P000031,U003242,2.00,Works perfectly!,14-11-2024,10:21:47
R00029270,O00013459,P001549,U007881,3.00,Highly recommend this brand.,03-06-2025,23:33:40
R00016490,O00007615,P001438,U003035,2.00,Highly recommend this brand.,19-05-2025,14:51:57
R00024941,O00011511,P000059,U000143,5.00,Color was different from images.,13-06-2025,05:09:59
R00013680,O00006299,P000393,U009894,1.00,Works perfectly!,11-03-2024,15:55:19
R00036917,O00016938,P001018,U009864,3.00,Item arrived damaged.,02-02-2024,09:36:29
R00005094,O00002322,P001385,U004975,3.00,Fast shipping and good packaging.,09-01-2024,19:41:43
R00000691,O00000306,P000099,U002575,5.00,Customer service was helpful.,22-04-2024,06:06:03
R00036260,O00016655,P000652,U007425,5.00,Works perfectly!,24-12-2024,03:10:33
R00010457,O00004815,P000040,U009602,3.00,Customer service was helpful.,03-06-2024,06:47:51
R00000501,O00000221,P001081,U003022,4.00,Value for money.,19-05-2025,16:42:00
R00018372,O00008486,P000906,U001052,4.00,Decent product for the price.,20-01-2024,07:56:45
R00026993,O00012419,P000694,U003170,5.00,Customer service was helpful.,18-06-2025,15:42:47
R00013377,O00006154,P001761,U007097,2.00,"Not as expected, quality is poor.",28-01-2025,17:56:40
R00031917,O00014659,P001329,U006711,5.00,Item arrived damaged.,17-08-2024,13:58:19
R00032633,O00014982,P001430,U008751,4.00,Color was different from images.,05-03-2025,17:05:20
R00018358,O00008481,P001972,U006190,3.00,Fast shipping and good packaging.,19-03-2025,23:47:28
R00032023,O00014708,P000459,U000130,4.00,"Not as expected, quality is poor.",27-02-2024,13:03:28
R00039924,O00018311,P001659,U009464,2.00,Value for money.,02-08-2025,07:53:09
R00010003,O00004589,P001125,U002262,5.00,Item arrived damaged.,05-09-2025,16:33:03
R00035774,O00016427,P001085,U005761,3.00,Works perfectly!,20-06-2024,00:27:31
R00006238,O00002821,P001241,U006851,5.00,Fast shipping and good packaging.,25-11-2024,11:15:34
R00021473,O00009921,P001920,U009415,2.00,Item arrived damaged.,06-10-2025,23:57:53
R00027694,O00012736,P000436,U004746,2.00,Highly recommend this brand.,26-09-2024,09:54:12
R00033581,O00015429,P001850,U007755,4.00,Item arrived damaged.,31-10-2025,05:51:30
R00043397,O00019949,P001086,U008983,3.00,Customer service was helpful.,15-02-2024,19:57:38
R00039892,O00018295,P000580,U004839,4.00,"Not as expected, quality is poor.",23-11-2024,11:15:20
R00003894,O00001769,P000815,U003430,4.00,"Not as expected, quality is poor.",17-01-2024,11:40:55
R00024735,O00011407,P000188,U004854,3.00,Color was different from images.,14-10-2025,07:51:53
R00031122,O00014298,P000850,U009990,1.00,"Excellent product, will buy again.",11-09-2025,03:37:44
R00010633,O00004891,P001794,U000116,2.00,Decent product for the price.,09-08-2025,13:51:10
R00004126,O00001883,P000698,U005629,2.00,Item arrived damaged.,29-03-2025,10:38:16
R00012741,O00005851,P000162,U001453,3.00,Highly recommend this brand.,19-11-2024,05:14:52
R00034980,O00016065,P001809,U002466,2.00,Decent product for the price.,29-06-2024,21:25:05
R00011029,O00005075,P000203,U001515,5.00,"Not as expected, quality is poor.",13-06-2024,13:31:23
R00026374,O00012153,P000007,U001891,5.00,Decent product for the price.,20-06-2024,04:28:40
R00029716,O00013654,P000654,U007135,5.00,Value for money.,18-02-2024,10:19:24
R00017866,O00008256,P000189,U005697,4.00,Value for money.,19-10-2025,00:33:39
R00028100,O00012925,P000776,U007286,5.00,Value for money.,15-09-2025,05:33:45
R00003317,O00001502,P001267,U005725,5.00,Fast shipping and good packaging.,15-10-2025,04:35:34
R00042207,O00019378,P000913,U001708,3.00,Item arrived damaged.,17-10-2024,23:40:35
R00033558,O00015415,P000417,U008167,4.00,Item arrived damaged.,30-04-2025,09:45:12
R00003335,O00001510,P001402,U001859,4.00,Customer service was helpful.,11-01-2024,00:34:18
R00017190,O00007938,P000233,U003330,4.00,Item arrived damaged.,16-12-2024,17:47:52
R00040081,O00018378,P001087,U003827,4.00,Item arrived damaged.,01-10-2024,11:41:25
R00032324,O00014846,P001260,U008359,2.00,Highly recommend this brand.,20-04-2024,15:27:30
R00007035,O00003187,P000355,U007687,5.00,Item arrived damaged.,15-12-2024,12:08:54
R00009084,O00004164,P001802,U000394,3.00,Decent product for the price.,23-05-2024,21:41:45
R00009867,O00004528,P001812,U006233,5.00,Item arrived damaged.,27-05-2025,10:29:09
R00034939,O00016040,P000902,U000270,4.00,Decent product for the price.,08-10-2025,10:15:02
R00031609,O00014514,P000454,U007196,3.00,Works perfectly!,24-03-2025,10:58:49
R00026692,O00012284,P001372,U000486,4.00,Color was different from images.,04-09-2025,04:15:46
R00009518,O00004375,P000497,U003890,3.00,Customer service was helpful.,02-09-2024,21:36:18
R00030657,O00014080,P000693,U004999,3.00,Item arrived damaged.,04-05-2024,22:57:16
R00019887,O00009200,P000056,U002925,5.00,Item arrived damaged.,26-11-2024,04:12:43
R00028048,O00012899,P001666,U006631,2.00,Works perfectly!,21-02-2024,06:29:01
R00031077,O00014274,P001893,U001939,5.00,"Not as expected, quality is poor.",28-08-2024,19:50:45
R00013081,O00006007,P000132,U008268,2.00,Item arrived damaged.,03-01-2025,00:17:17
R00009670,O00004452,P001452,U008185,4.00,Value for money.,16-02-2025,05:42:46
R00028791,O00013241,P001091,U000542,4.00,"Not as expected, quality is poor.",20-06-2024,02:34:12
R00029966,O00013772,P001077,U009941,3.00,Works perfectly!,26-01-2024,02:50:04
R00039925,O00018312,P000922,U004438,2.00,Highly recommend this brand.,20-03-2024,09:43:35
R00028717,O00013212,P000422,U006126,2.00,Value for money.,27-08-2025,01:44:06
R00035615,O00016354,P001876,U000024,2.00,Customer service was helpful.,31-01-2024,12:46:35
R00034592,O00015880,P000328,U003307,3.00,Customer service was helpful.,03-05-2025,11:30:56
R00031807,O00014608,P000448,U003878,3.00,"Not as expected, quality is poor.",10-02-2024,10:41:47
R00019872,O00009193,P000318,U000930,4.00,Item arrived damaged.,25-05-2024,13:39:19
R00007638,O00003479,P000714,U003949,4.00,Value for money.,04-08-2024,20:32:25
R00013809,O00006359,P001666,U006244,1.00,Color was different from images.,09-08-2025,07:58:48
R00001484,O00000669,P000694,U003718,5.00,"Excellent product, will buy again.",26-11-2024,17:50:17
R00023036,O00010628,P001154,U005021,5.00,Highly recommend this brand.,06-05-2025,13:49:34
R00019625,O00009075,P000432,U004036,4.00,"Not as expected, quality is poor.",18-01-2024,12:28:14
R00016477,O00007608,P000579,U009932,4.00,Fast shipping and good packaging.,23-03-2024,09:57:34
R00012039,O00005539,P001330,U005348,3.00,Fast shipping and good packaging.,08-11-2025,08:33:44
R00021976,O00010147,P000072,U008134,4.00,Customer service was helpful.,10-11-2025,00:03:34
R00035486,O00016299,P001036,U007043,4.00,"Not as expected, quality is poor.",23-05-2025,18:31:49
R00029663,O00013629,P001428,U000331,3.00,Item arrived damaged.,26-06-2024,01:55:39
R00024975,O00011528,P000208,U006972,4.00,Fast shipping and good packaging.,31-05-2024,19:44:16
R00020398,O00009427,P000233,U006005,3.00,Decent product for the price.,18-06-2024,15:23:47
R00006632,O00003004,P000666,U009935,2.00,Value for money.,30-01-2025,08:56:01
R00009652,O00004444,P000221,U002828,4.00,Highly recommend this brand.,24-01-2024,16:10:46
R00019584,O00009058,P001329,U001510,3.00,Color was different from images.,28-03-2025,23:46:20
R00041928,O00019240,P000019,U008599,5.00,Item arrived damaged.,24-09-2025,04:54:07
R00024996,O00011537,P001699,U005889,2.00,Color was different from images.,08-07-2025,04:28:47
R00019542,O00009036,P000054,U002817,2.00,"Not as expected, quality is poor.",23-03-2024,02:36:19
R00016981,O00007842,P001467,U001137,5.00,Value for money.,23-01-2025,21:18:08
R00020704,O00009571,P000471,U003636,4.00,Fast shipping and good packaging.,18-06-2025,06:27:23
R00016847,O00007779,P001592,U008549,5.00,Customer service was helpful.,18-02-2025,10:04:02
R00031484,O00014458,P000376,U003236,4.00,Works perfectly!,16-05-2024,00:22:51
R00006420,O00002898,P001127,U009799,2.00,Works perfectly!,02-01-2025,19:03:45
R00033770,O00015510,P000094,U005931,5.00,Item arrived damaged.,14-10-2025,16:27:00
R00028642,O00013176,P001921,U003678,5.00,Works perfectly!,16-06-2025,18:27:30
R00003605,O00001632,P000725,U003112,1.00,Value for money.,13-10-2025,13:27:59
R00005557,O00002533,P000623,U001388,2.00,Works perfectly!,09-10-2024,17:05:54
R00018569,O00008575,P000166,U001967,3.00,Customer service was helpful.,17-09-2025,20:22:44
R00014892,O00006857,P000273,U006589,3.00,"Not as expected, quality is poor.",26-09-2024,01:08:29
R00032563,O00014949,P001110,U005591,3.00,Fast shipping and good packaging.,14-12-2024,04:53:31
R00018484,O00008535,P001533,U009294,3.00,Highly recommend this brand.,15-04-2024,04:23:25
R00016994,O00007849,P001903,U007405,5.00,Value for money.,19-02-2024,15:56:45
R00032080,O00014731,P001499,U003792,3.00,"Excellent product, will buy again.",01-07-2025,02:28:56
R00032771,O00015039,P001856,U006994,5.00,Color was different from images.,13-09-2024,02:45:52
R00038722,O00017742,P001448,U007594,4.00,Highly recommend this brand.,01-08-2025,14:57:42
R00039868,O00018286,P001079,U007116,4.00,Highly recommend this brand.,03-04-2024,00:25:54
R00014847,O00006838,P001850,U004213,3.00,Fast shipping and good packaging.,05-09-2024,06:41:33
R00022130,O00010221,P001417,U000656,2.00,"Excellent product, will buy again.",13-02-2025,23:45:42
R00016133,O00007461,P000599,U002762,4.00,Customer service was helpful.,23-10-2024,13:16:17
R00031756,O00014581,P000878,U006779,4.00,Highly recommend this brand.,26-02-2025,11:12:14
R00016049,O00007413,P001188,U004121,3.00,Decent product for the price.,19-10-2024,03:09:15
R00004971,O00002269,P001511,U004623,3.00,"Excellent product, will buy again.",07-06-2024,22:10:21
R00009521,O00004377,P000614,U003549,4.00,Fast shipping and good packaging.,26-04-2025,13:51:48
R00018252,O00008432,P001033,U006918,3.00,Customer service was helpful.,18-06-2024,19:21:03
R00008804,O00004029,P001652,U006086,3.00,Customer service was helpful.,06-09-2025,11:09:40
R00015519,O00007158,P001457,U002753,4.00,Fast shipping and good packaging.,02-10-2025,21:51:27
R00020136,O00009304,P001032,U005778,2.00,Item arrived damaged.,05-06-2024,02:22:48
R00004970,O00002269,P001661,U004623,5.00,Color was different from images.,14-02-2025,14:45:03
R00013744,O00006329,P000770,U000498,3.00,Decent product for the price.,28-02-2024,13:45:38
R00029439,O00013530,P001291,U000286,5.00,Color was different from images.,11-11-2024,06:26:24
R00016745,O00007736,P001714,U002321,5.00,Value for money.,02-07-2025,04:39:00
R00040271,O00018467,P001834,U003371,5.00,"Excellent product, will buy again.",15-04-2024,12:44:07
R00025641,O00011828,P000954,U008574,5.00,Highly recommend this brand.,19-08-2025,05:13:43
R00013813,O00006361,P001926,U006645,2.00,Works perfectly!,11-08-2025,06:13:26
R00013904,O00006396,P001178,U006606,5.00,Fast shipping and good packaging.,23-02-2025,20:03:38
R00000786,O00000352,P000557,U003130,4.00,Customer service was helpful.,20-07-2024,05:31:36
R00037383,O00017161,P000391,U003579,5.00,"Not as expected, quality is poor.",18-09-2024,16:07:19
R00040709,O00018663,P000181,U003971,3.00,Customer service was helpful.,08-01-2024,17:13:02
R00012008,O00005526,P001180,U001236,2.00,"Not as expected, quality is poor.",26-05-2025,00:08:04
R00043371,O00019935,P000550,U002187,4.00,Customer service was helpful.,13-04-2024,11:12:22
R00014541,O00006701,P001397,U002981,5.00,Fast shipping and good packaging.,19-09-2025,15:21:49
R00007526,O00003427,P000907,U008279,5.00,Decent product for the price.,14-08-2025,01:34:06
R00014679,O00006766,P001595,U006228,3.00,Value for money.,10-06-2025,22:20:40
R00013816,O00006363,P000760,U004793,4.00,Decent product for the price.,14-06-2025,02:51:06
R00005245,O00002385,P000664,U002731,3.00,Customer service was helpful.,25-07-2025,14:13:13
R00006798,O00003077,P001697,U004264,4.00,"Not as expected, quality is poor.",14-08-2025,14:48:11
R00012675,O00005820,P001568,U006934,3.00,Decent product for the price.,06-11-2025,00:03:49
R00022542,O00010411,P001461,U002259,3.00,Fast shipping and good packaging.,13-05-2025,04:56:01
R00032502,O00014925,P001520,U009987,4.00,Works perfectly!,27-04-2024,04:56:06
R00031043,O00014258,P000067,U005260,3.00,"Excellent product, will buy again.",30-08-2024,16:02:33
R00009581,O00004411,P001592,U007747,4.00,Highly recommend this brand.,30-01-2025,15:24:54
R00019247,O00008897,P001481,U000414,4.00,Fast shipping and good packaging.,01-10-2024,15:55:52
R00000710,O00000312,P001640,U003472,4.00,Customer service was helpful.,15-07-2024,01:28:56
R00015213,O00007011,P001971,U004281,5.00,Decent product for the price.,03-04-2025,11:32:10
R00037825,O00017350,P002000,U009924,2.00,Item arrived damaged.,23-12-2024,12:28:50
R00035553,O00016328,P000537,U002646,2.00,Decent product for the price.,19-09-2025,08:31:09
R00020597,O00009521,P000078,U000797,5.00,Works perfectly!,28-09-2024,13:05:14
R00016939,O00007822,P000326,U009465,4.00,Works perfectly!,14-02-2024,03:04:04
R00024297,O00011211,P000999,U004494,5.00,"Excellent product, will buy again.",01-01-2025,23:56:40
R00012343,O00005670,P000602,U008758,3.00,Works perfectly!,31-08-2024,19:42:01
R00013255,O00006097,P000762,U009022,4.00,"Excellent product, will buy again.",18-10-2024,17:21:41
R00002088,O00000963,P000637,U008796,2.00,Color was different from images.,20-01-2025,10:16:38
R00034352,O00015774,P001400,U003212,4.00,Decent product for the price.,09-04-2024,10:15:08
R00028011,O00012882,P001838,U005355,4.00,"Not as expected, quality is poor.",21-05-2025,17:49:21
R00006763,O00003064,P001316,U004378,3.00,Works perfectly!,14-05-2024,08:05:03
R00030959,O00014219,P000872,U005830,3.00,"Not as expected, quality is poor.",23-10-2025,05:38:04
R00019316,O00008932,P000460,U008091,5.00,"Not as expected, quality is poor.",09-08-2024,11:41:29
R00005778,O00002621,P000959,U003007,5.00,Item arrived damaged.,01-05-2025,22:24:19
R00009533,O00004388,P001654,U003658,4.00,Color was different from images.,11-09-2025,22:18:10
R00007737,O00003528,P000039,U003477,5.00,Value for money.,07-07-2024,13:59:47
R00009408,O00004320,P001020,U007541,5.00,Highly recommend this brand.,02-06-2024,04:23:24
R00039711,O00018213,P001979,U008304,2.00,Decent product for the price.,20-12-2024,07:49:59
R00013506,O00006218,P001726,U000932,3.00,Works perfectly!,22-08-2024,00:57:25
R00011433,O00005262,P000048,U001252,3.00,Color was different from images.,12-06-2024,10:09:03
R00024276,O00011202,P000069,U007638,3.00,Color was different from images.,23-02-2025,06:12:44
R00021651,O00009993,P000602,U009212,1.00,Value for money.,10-02-2024,09:11:34
R00030989,O00014235,P001893,U002171,3.00,"Not as expected, quality is poor.",13-05-2024,20:50:17
R00018283,O00008446,P000661,U007237,3.00,Highly recommend this brand.,19-10-2025,21:11:43
R00000620,O00000276,P001069,U002287,4.00,Color was different from images.,02-09-2024,03:10:10
R00042991,O00019765,P000243,U002393,4.00,Value for money.,23-02-2025,23:24:47
R00015237,O00007021,P001495,U001823,4.00,Highly recommend this brand.,04-05-2025,20:50:52
R00030326,O00013933,P001480,U007316,5.00,Value for money.,17-11-2024,20:39:43
R00012390,O00005693,P001628,U006558,3.00,Item arrived damaged.,17-06-2025,00:18:24
R00004965,O00002267,P000632,U000378,5.00,Fast shipping and good packaging.,21-10-2025,17:49:03
R00018676,O00008628,P000939,U009198,5.00,Decent product for the price.,21-07-2025,17:31:47
R00042836,O00019688,P001368,U005285,2.00,"Not as expected, quality is poor.",16-02-2025,02:00:50
R00030737,O00014114,P001094,U003900,2.00,Item arrived damaged.,12-05-2024,14:35:58
R00030970,O00014226,P001392,U004405,4.00,Item arrived damaged.,26-02-2025,23:03:03
R00034754,O00015954,P001613,U001674,4.00,Works perfectly!,14-06-2024,22:19:00
R00003940,O00001790,P001401,U001843,4.00,Color was different from images.,30-05-2024,19:31:38
R00006449,O00002911,P000839,U009532,5.00,Works perfectly!,26-04-2024,11:46:19
R00010882,O00005008,P000690,U006800,3.00,"Not as expected, quality is poor.",09-10-2025,10:46:29
R00032659,O00014994,P001432,U004203,4.00,Item arrived damaged.,08-01-2024,03:01:26
R00004096,O00001867,P000209,U003789,2.00,Customer service was helpful.,10-03-2025,17:43:22
R00022173,O00010244,P000353,U005334,5.00,Customer service was helpful.,24-08-2025,00:29:49
R00012705,O00005833,P001264,U005370,3.00,Highly recommend this brand.,29-09-2025,03:13:33
R00018943,O00008744,P001361,U007601,5.00,Works perfectly!,30-12-2024,18:39:51
R00035116,O00016133,P001575,U000507,5.00,Fast shipping and good packaging.,25-01-2024,23:54:08
R00010276,O00004728,P001938,U001813,4.00,"Excellent product, will buy again.",09-09-2025,23:37:11
R00032337,O00014852,P001787,U003602,3.00,"Not as expected, quality is poor.",28-09-2025,15:06:08
R00027968,O00012863,P000769,U007358,4.00,Item arrived damaged.,02-01-2024,04:32:41
R00025662,O00011835,P000251,U009676,4.00,Item arrived damaged.,06-03-2024,20:56:39
R00018760,O00008668,P001274,U005646,5.00,Color was different from images.,28-11-2024,05:40:40
R00034290,O00015741,P000048,U004794,3.00,Fast shipping and good packaging.,19-03-2024,19:43:25
R00005456,O00002489,P001555,U009646,3.00,Fast shipping and good packaging.,02-02-2024,07:44:01
R00005143,O00002343,P001789,U006810,4.00,Decent product for the price.,15-05-2024,05:42:10
R00038284,O00017549,P000028,U002519,4.00,Item arrived damaged.,20-02-2025,03:13:30
R00037043,O00016999,P001746,U002921,3.00,Works perfectly!,29-06-2025,16:20:06
R00033343,O00015309,P001307,U004879,3.00,Works perfectly!,29-10-2024,13:01:31
R00006494,O00002935,P000156,U005358,3.00,Item arrived damaged.,05-01-2025,10:24:02
R00009839,O00004516,P001556,U007906,3.00,Works perfectly!,15-08-2025,21:08:05
R00022312,O00010307,P000465,U003615,5.00,"Excellent product, will buy again.",01-09-2025,19:40:47
R00018696,O00008639,P001143,U002273,2.00,"Not as expected, quality is poor.",24-06-2025,22:45:35
R00011004,O00005063,P001819,U005562,5.00,Value for money.,30-06-2025,16:04:51
R00001583,O00000715,P001790,U002453,2.00,Value for money.,28-01-2024,22:28:58
R00039491,O00018105,P001177,U007791,3.00,Value for money.,14-01-2024,01:05:05
R00000683,O00000303,P001294,U008037,3.00,"Not as expected, quality is poor.",17-03-2025,17:10:06
R00017168,O00007929,P001444,U002039,3.00,Customer service was helpful.,29-04-2024,17:06:02
R00005610,O00002555,P000162,U006916,1.00,Decent product for the price.,28-09-2025,15:30:37
R00018463,O00008523,P000604,U002958,3.00,Decent product for the price.,18-09-2024,23:58:59
R00013704,O00006309,P000448,U006097,3.00,Item arrived damaged.,02-10-2024,16:03:37
R00023090,O00010654,P001684,U008022,5.00,Decent product for the price.,02-06-2025,05:07:03
R00033465,O00015369,P000648,U008776,4.00,"Not as expected, quality is poor.",08-11-2024,14:20:25
R00009934,O00004556,P000978,U002324,1.00,Fast shipping and good packaging.,31-01-2025,09:19:39
R00031736,O00014568,P001155,U001897,3.00,"Not as expected, quality is poor.",27-09-2025,13:24:57
R00039932,O00018317,P000331,U006512,4.00,Value for money.,17-07-2025,07:28:48
R00000152,O00000063,P001976,U001271,3.00,"Excellent product, will buy again.",02-01-2024,22:01:19
R00034429,O00015806,P000058,U000210,4.00,Works perfectly!,27-04-2024,15:55:02
R00021150,O00009774,P001249,U001865,4.00,Customer service was helpful.,19-03-2025,06:36:03
R00000532,O00000240,P001837,U005718,3.00,Fast shipping and good packaging.,08-03-2025,03:38:11
R00009532,O00004387,P001803,U007045,3.00,"Excellent product, will buy again.",11-10-2025,00:32:37
R00007305,O00003322,P000079,U005473,5.00,Decent product for the price.,18-04-2025,08:14:22
R00020854,O00009635,P001046,U001763,4.00,Customer service was helpful.,07-05-2024,20:12:57
R00024889,O00011486,P000217,U005629,3.00,Decent product for the price.,14-06-2025,16:39:17
R00018169,O00008396,P000076,U005375,2.00,Customer service was helpful.,15-09-2025,10:46:00
R00042807,O00019674,P000867,U007194,1.00,Fast shipping and good packaging.,02-08-2024,17:14:38
